,message_body,abusive,asking_exchange,normal,offline_sell,possible_fraud,sharing_contact_details
176,"Quikr Team 
Hi-hello  Greetings of the day how r u, hope fine ....., 
All details will be share -given thru whatsapp only..., our Whatsapp number is- ??.. 9867627551.. ??  Or  USA Sales Team  Whatsapp no?? +1(802)6715252 if u have any queries plz Whatsapp us or share ur working whatsapp no if u r using it .... or u can mail us on info@ezzatmobiles.com,..... ????plz don't mesg here ,  as chat is not possible on Quikr app????..... 

Plz Visit our website '''''??.. www.ezzatmobiles.com.. ??'''''
APPLE-SAMSUNG-OPPO-VIVO...4G Mobille Phones & All Type of Accessories 
Apple, Samsung, Bose, JBL, Sennheiser,Marshal, skullcandy, Nokia, MI etc 

****Plz Fill This Google Form for Cod Cash on Delivery service***

????????https://goo.gl/forms/RWJ0oa8iTSuCQzY82????????

Above link is of Google Form plz click the above link open in any Browser n fill ur all Details which we Require for shipping
Waiting for ur order Thank you****


Dropbox link All product Real original pic images are available ??????

https://www.dropbox.com/sh/1zr88j9h88xzcn3/AACNeZXLQGSD5sTRDBQXMf9Na?dl=0......

on Youtube complete video is available of the product type/search in youtube???? Ezzat Mobiles u can check all products Videos.......

????https://www.youtube.com/channel/UCEVA-cC5mTs_zlpQR7yAyzg??????......

u can add us on skype-ezzatmobiles....

We deals in 4G Mobile Phones APPLE-SAMSUNG-OPPO-VIVO....Bluetooth speaker ,Apple Airpods,Nokia 3310 Dual Sim,Earphone, Bluetooth Headfones, Handsfree, Bluetooth Headsets, chargers, batteries,Touch,Display etc Complete Solution at one place.......

cod cash on delivery service is available any where in india,Free shipping.....

we are the wholesaler & distributors,importer we are from Mumbai city, .....

 price are fix & Open Delivery not available with any courier company.....

""customer satisfaction is our Motto"" , we will be waiting for your order......??????...

Thank ",0,0,0,0,0,1
5987,How many old?,0,0,1,0,0,0
3182,Model number of this product,0,0,1,0,0,0
4389,I stay in baner,0,0,1,0,0,0
672,In amazon its 1149.. 2730u is the model&nbsp;,0,0,1,0,0,0
487,It is still available ,0,0,1,0,0,0
4395,Nelamangala,0,0,1,0,0,0
4045,Cool,0,0,1,0,0,0
6712,I bought it in Sept 2017,0,0,1,0,0,0
5994,OK where you from,0,0,0,1,0,0
2987,Ok,0,0,1,0,0,0
3541,But I would like to tell u there may be a slim chance for bill,0,0,1,0,0,0
6376,9000 rs.,0,0,1,0,0,0
3053,Aapka number send karo baat karenge,0,0,0,0,0,1
1929,8600 plzz,0,0,1,0,0,0
4142,OFFER MADE: ? 18000 | Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
1572,What material?,0,0,1,0,0,0
7164,OFFER MADE : ₹ 3500| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
4202,OFFER MADE: ? 4000 | Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
3998,I have to anyway arrange a delivery which will be around 500,0,0,1,0,0,0
606,COUNTER OFFER MADE : ? 2999| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
7188,http://teja7.kuikr.com/o1/20190318/ak_392415974-1552882235_sm.jpg,0,0,1,0,0,0
1221,Yeah,0,0,1,0,0,0
3075,OFFER MADE : ? 50000| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
7919,Hi! I'm interested in the product that you've put for sale on Quikr. Can you please share some images of it?,0,0,1,0,0,0
6496,Is the price negotiable?,0,0,1,0,0,0
3349,OFFER MADE : ? 6500| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
4174,Final price 4800,0,0,1,0,0,0
4127,OFFER MADE: ? 16500 | Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
3733,OFFER MADE : ? 8000| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
7397,Bill or Invoice available?,0,0,1,0,0,0
7889,Is it available?,0,0,1,0,0,0
6563,2500,0,0,1,0,0,0
3094,OFFER MADE : ? 520| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
1734,Is it available?,0,0,1,0,0,0
389,Are you interested in buying ,0,0,1,0,0,0
4083,9789259492,0,0,0,0,0,1
2135,Is it available?,0,0,1,0,0,0
7908,OFFER ACCEPTED : ₹ 5000| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
4140,It's in good condition.,0,0,1,0,0,0
2770,How old is it?,0,0,1,0,0,0
6824,No,0,0,1,0,0,0
3189,How old is it?,0,0,1,0,0,0
1959,Yes availabil,0,0,1,0,0,0
1055,Is the price negotiable?,0,0,0,1,0,0
818,How much ram support this mother board,0,0,1,0,0,0
5461,COUNTER OFFER MADE : ₹ 6500| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
707,I have booked the prodictb,0,0,1,0,0,0
810,COUNTER OFFER MADE : ? 8800| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
2196,Thanks Sir,0,0,1,0,0,0
4685,WHATS'APP CHAT: +12253649431,0,0,0,0,0,1
7061,9595543337,0,0,0,0,0,1
7666,OFFER REJECTED | Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
4467,one short 12000 sir,0,0,1,0,0,0
1681,Chodo fr mehnga h ye to mere liye bhot,0,0,1,0,0,0
5284,Offer Made: 4251| Please access the mobile site through your email to complete this transaction.,0,0,1,0,0,0
904,Bill or Invoice available?,0,0,1,0,0,0
2487,1000 hazar me dijiga,0,0,1,0,0,0
850,Amr xbox er khuo sokh kintu notun ami parbo na tai,0,0,1,0,0,0
1296,OFFER MADE : ? 1500| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
3180,How to do?,0,0,1,0,0,0
2513,I don't cheat,0,0,1,0,0,0
3316,Ok cool,0,0,1,0,0,0
7639,8879805177,0,0,0,0,0,1
5827,display me kya problem he ????,0,0,1,0,0,0
4353,Is it available?,0,0,1,0,0,0
7672,Is the price negotiable?,0,0,1,0,0,0
6999,4000 last,0,0,1,0,0,0
6684,Okay,0,0,1,0,0,0
1066,Can't go less than 2800,0,0,1,0,0,0
2286,OFFER MADE : ? 3500| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
5801,Counter Offer: 4500| Please access the mobile site through your email to complete this transaction. | undefined,0,0,1,0,0,0
7433,Is it available?,0,0,1,0,0,0
6205,will it do,0,0,1,0,0,0
1645,OFFER MADE : ? 2500| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
2365,OFFER MADE : ? 3600| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
4419,Offer Made: 2750| Please access the mobile site through your email to complete this transaction.,0,0,1,0,0,0
2645,I will take this,0,0,1,0,0,0
5990,Model number please&nbsp;,0,0,1,0,0,0
1927,"Yes, It's available.",0,0,1,0,0,0
702,COUNTER OFFER MADE : ? 6500| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
718,This is final offer,0,0,1,0,0,0
720,Vcv.&nbsp;&nbsp;,0,0,1,0,0,0
2066,I am ready to buy,0,0,1,0,0,0
5579,OFFER MADE : ₹ 2500| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
8160,Send me your current location ,0,0,0,1,0,0
6492,Let's meet,0,0,0,1,0,0
4761,Price is slightly negotiable madam,0,0,1,0,0,0
7917,OFFER MADE : ₹ 3500| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
5610,Any repairs?,0,0,1,0,0,0
204,Whatsapp Me On  89294+03308,0,0,0,0,0,1
4107,How old is it?,0,0,1,0,0,0
2414,8617252866,0,0,0,0,0,1
3449,how old it is?,0,0,1,0,0,0
2702,OFFER MADE : ? 4500| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
5067,Offer Made: 12000| Please access the mobile site through your email to complete this transaction.,0,0,1,0,0,0
1397,My last price is RS 10 K,0,0,1,0,0,0
3403,Please share some more pictures.,0,0,1,0,0,0
7311,Is my budget,0,0,1,0,0,0
230,Hi,0,0,1,0,0,0
7518,OFFER MADE : ₹ 8000| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
4091,OFFER MADE: ? 14000 | Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
2687,In Amazon it around 19-20k,0,0,1,0,0,0
2634,6000,0,0,1,0,0,0
953,"Apple i watch Series 4 Brand New imported from USA California with Box & All Accessories 1 year warranty for Rs 7250
????????
https://www.youtube.com/playlist?list=PLohxUn-963b_pRVsYCK4Pl3gwCAQfFHGU
????????

Plz find Complete Product Video Available on YouTube Channel plz click the Above link 


Apple I watch series 4... 99 percent Next to Original Brand new imported from USA  with 1 Year seller warranty,  high Quality product ,  this product will work same as original 

This product is not a copy or Clone or Refurbished 

99 percent next to original High Quality it will work same as original does work 

We are the Wholesaler & importer
Waiting for your order
T",0,0,0,1,0,0
5979,"Also, I AM SUPPOSED to take care of thr delivery, right ??",0,0,0,1,0,0
8284,randi bhosdi ke,1,0,0,0,0,0
5638,Offer Accepted: 20000| Please access the mobile site through your email to complete this transaction. | http%3A%2F%2Fwww.quikr.com%2FescrowBuyer%3FofferId%3D100025051319%26pass%3D37a28a673cee962cc8310444d5c9fe3a%26channel%3DCHAT,0,0,1,0,0,0
5311,Hi! I'm interested in the product that you've put for sale on Quikr. Can you please share some images of it?,0,0,1,0,0,0
2142,Yes,0,0,1,0,0,0
1620,Will u deliver us ?,0,0,1,0,0,0
2886,"Yes, It's available.",0,0,1,0,0,0
1185,OFFER MADE : ? 13000| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
7163,What's your final price?,0,0,1,0,0,0
4532,9911095663,0,0,0,0,0,1
8197,COD available,0,0,0,1,0,0
2635,OFFER MADE : ? 43000| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
4916,call/what'sapp 9839099687 for more details.,0,0,0,0,0,1
1340,OFFER MADE : ? 15555| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
4377,Offer Made: 2500| Please access the mobile site through your email to complete this transaction.,0,0,1,0,0,0
5344,Yes,0,0,1,0,0,0
2678,9551027511,0,0,0,0,0,1
6611,Ok,0,0,1,0,0,0
5589,How many star ratings,0,0,1,0,0,0
6855,9824723071 . .,0,0,0,0,0,1
6192,Hi,0,0,1,0,0,0
3735,What's your final price?,0,0,1,0,0,0
2651,You can proceed with the payment and you will understand the process,0,0,1,0,0,0
1026,Hii,0,0,1,0,0,0
3481,200,0,0,1,0,0,0
4319,Offer Made: 1500| Please access the mobile site through your email to complete this transaction.,0,0,1,0,0,0
5305,What's your final price?,0,0,1,0,0,0
1099,What's your final price?,0,0,1,0,0,0
2326,You send your address,0,0,1,0,0,0
1135,No 7000,0,0,1,0,0,0
6976,How much warranty left?,0,0,1,0,0,0
3778,"No ,got better deal.",0,0,1,0,0,0
4397,I can send you pics but center table is not included,0,0,1,0,0,0
7109,Thanisandra exact,0,0,1,0,0,0
3789,Is it available?,0,0,1,0,0,0
1752,What is the storage capacity,0,0,1,0,0,0
3701,Finally 1800,0,0,1,0,0,0
5349,Please give it him,0,0,1,0,0,0
4947,no sir,0,0,1,0,0,0
5380,OFFER MADE : ₹ 10000| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
5705,Hello thanks for your interest showing in our product for sale&nbsp;,0,0,1,0,0,0
80,6370074398,0,0,0,0,0,1
3838,Yes,0,0,1,0,0,0
883,Is it available?,0,0,1,0,0,0
7465,Have you transferred the amount,0,0,1,0,0,0
7470,Sorry. Your price is too less.,0,0,1,0,0,0
5075,Hi! I'm interested in the product that you've put for sale on Quikr. Can you please share some images of it?,0,0,1,0,0,0
305,Okk,0,0,1,0,0,0
6933,Yes but I can't type Telugu I can only speak,0,0,1,0,0,0
3839,1500,0,0,1,0,0,0
215,Drop me your whatsapp number sir,0,0,0,0,0,1
838,Is it available?,0,0,1,0,0,0
1332,Thanks,0,0,1,0,0,0
7931,Offer Made: 6000| Please access the mobile site through your email to complete this transaction.,0,0,1,0,0,0
3469,OFFER MADE : ? 7000| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
1914,Do u have apple airpods 1?,0,0,1,0,0,0
8070,1234567891,0,0,0,0,0,1
5782,"Hi,
 
 Does the wardrobe comes with a rod to use the hangers?
 
 Thanks.!
 
 KR,
 Kanika",0,0,1,0,0,0
1529,For designs plz ping me on whatsapp,0,0,1,0,0,0
634,I am interested in buying this product,0,0,1,0,0,0
2045,Refurbished,0,0,1,0,0,0
6214,It's brand new original sir,0,0,1,0,0,0
7398,We have no bill,0,0,1,0,0,0
8304,Send amount to my bank account,0,0,0,0,1,0
7573,hi,0,0,1,0,0,0
448,The mattress is worth 6000. I can offer the the whole set for best price 13500. But you will have to pick it up today.,0,0,1,0,0,0
1538,Okay,0,0,1,0,0,0
3923,OFFER MADE : ? 9000| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
2358,Is it available?,0,0,1,0,0,0
1253,Your location?,0,0,1,0,0,0
3974,Hi Suresh,0,0,1,0,0,0
4521,Offer Accepted: 25000| Please access the mobile site through your email to complete this transaction. | http%3A%2F%2Fwww.quikr.com%2FescrowBuyer%3FofferId%3D100027498041%26pass%3De7cddc51996df3b4c12e230241d285db%26channel%3DCHAT,0,0,1,0,0,0
2038,Is the price negotiable?,0,0,1,0,0,0
3866,Because I'm shifting tomorrow night,0,0,1,0,0,0
3348,Where are you from?,0,0,1,0,0,0
229,For more information send me your whatsapp number,0,0,0,0,0,1
3651,This is what they brought,0,0,1,0,0,0
3456,What is your Location?,0,0,1,0,0,0
2772,Is it available?,0,0,1,0,0,0
7939,ok then,0,0,1,0,0,0
6983,Hi I am repeating again,0,0,1,0,0,0
5422,Is it available?,0,0,1,0,0,0
4073,http://teja7.kuikr.com/o1/20191022/ak_228612284-1571716098_sm.jpg,0,0,1,0,0,0
1205,Ok Ur in catering  business?,0,0,1,0,0,0
7631,voltas,0,0,1,0,0,0
7497,It's working perfectly fine,0,0,1,0,0,0
6063,I'm interested,0,0,1,0,0,0
8217,Send ur details,0,0,0,1,0,0
474,Kindly send me your WhatsApp number for more details regards product and purchase ,0,0,1,0,0,0
5575,Yes,0,0,1,0,0,0
6992,K,0,0,1,0,0,0
1052,Is it available?,0,0,1,0,0,0
4665,okay 33k is fine with me... if you are coming right now let me know. there is another person who said its raining so he said he cant come before 4 am,0,0,1,0,0,0
4201,OFFER MADE: ? 3500 | Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
6184,Is the price negotiable?,0,0,1,0,0,0
3819,Sure,0,0,1,0,0,0
7260,Is the price negotiable?,0,0,1,0,0,0
253,text me on whatsapp for more details&nbsp;,0,0,0,0,0,1
6369,"Yes, It's available.",0,0,1,0,0,0
1422,"Yes, It's available.",0,0,1,0,0,0
5382,OFFER MADE : ₹ 15000| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
2501,OFFER MADE : ? 4000| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
2502,Soo,0,0,1,0,0,0
3551,I saw your email,0,0,1,0,0,0
4727,contact on - 9811385523,0,0,0,0,0,1
2305,Is it available?,0,0,1,0,0,0
4999,"for 10,000",0,0,1,0,0,0
1763,Is it available?,0,0,1,0,0,0
6120,Aur aapka WhatsApp number hai to do...,0,0,0,0,0,1
1312,OFFER MADE : ? 15000| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
4334,6304897332,0,0,0,0,0,1
7493,Price not negotiable.,0,0,1,0,0,0
964,Available other colour in price,0,0,1,0,0,0
2912,Do u have emi option,0,0,1,0,0,0
7933,Are the accessories included with the device?,0,0,1,0,0,0
5117,Sir.Ur.Number,0,0,0,0,0,1
7956,you have push ups ?,0,0,1,0,0,0
3497,No damages,0,0,1,0,0,0
390,But what is factory unlocked phn?,0,0,1,0,0,0
5280,"Hi, is it even slightly damaged?And can this be negotiable? What would be the final price? And which area exactly do u stay and how I'll the delivery be done",0,0,1,0,0,0
3600,Please share some more pictures.,0,0,1,0,0,0
2440,1000 hazar me dijiga,0,0,1,0,0,0
6861,4800,0,0,1,0,0,0
